plan_code,Plan_Name,NAV_Value,NAV_Date,,0
DG,Direct Growth,16.97,13/06/2014,,
DG,Direct Growth,16.96,16/06/2014,,
DG,Direct Growth,17.25,17/06/2014,,
DG,Direct Growth,17.14,18/06/2014,,
DG,Direct Growth,17.04,19/06/2014,,
DG,Direct Growth,16.97,20/06/2014,,
DG,Direct Growth,17,23/06/2014,,
DG,Direct Growth,17.23,24/06/2014,,
DG,Direct Growth,17.18,25/06/2014,,
DG,Direct Growth,17.06,26/06/2014,,
DG,Direct Growth,17.14,27/06/2014,,
DG,Direct Growth,17.42,30/06/2014,,
DG,Direct Growth,17.51,01/07/2014,,
DG,Direct Growth,17.65,02/07/2014,,
DG,Direct Growth,17.61,03/07/2014,,
DG,Direct Growth,17.69,04/07/2014,,
DG,Direct Growth,17.72,07/07/2014,,
DG,Direct Growth,17.21,08/07/2014,,
DG,Direct Growth,17.1,09/07/2014,,
DG,Direct Growth,17.09,10/07/2014,,
DG,Direct Growth,16.76,11/07/2014,,
DG,Direct Growth,16.71,14/07/2014,,
DG,Direct Growth,17.01,15/07/2014,,
DG,Direct Growth,17.28,16/07/2014,,
DG,Direct Growth,17.36,17/07/2014,,
DG,Direct Growth,17.32,18/07/2014,,
DG,Direct Growth,17.28,21/07/2014,,
DG,Direct Growth,17.33,22/07/2014,,
DG,Direct Growth,17.42,23/07/2014,,
DG,Direct Growth,17.49,24/07/2014,,
DG,Direct Growth,17.28,25/07/2014,,
DG,Direct Growth,17.18,28/07/2014,,
DG,Direct Growth,17.26,30/07/2014,,
DG,Direct Growth,17.18,31/07/2014,,
DG,Direct Growth,17.03,01/08/2014,,
DG,Direct Growth,17.21,04/08/2014,,
DG,Direct Growth,17.29,05/08/2014,,
DG,Direct Growth,17.15,06/08/2014,,
DG,Direct Growth,17.09,07/08/2014,,
DG,Direct Growth,16.85,08/08/2014,,
DG,Direct Growth,16.95,11/08/2014,,
DG,Direct Growth,17.09,12/08/2014,,
DG,Direct Growth,16.96,13/08/2014,,
DG,Direct Growth,17.11,14/08/2014,,
DG,Direct Growth,17.41,18/08/2014,,
DG,Direct Growth,17.54,19/08/2014,,
DG,Direct Growth,17.56,20/08/2014,,
DG,Direct Growth,17.7,21/08/2014,,
DG,Direct Growth,17.8,22/08/2014,,
DG,Direct Growth,17.72,25/08/2014,,
DG,Direct Growth,17.71,26/08/2014,,
DG,Direct Growth,17.81,27/08/2014,,
DG,Direct Growth,17.8,28/08/2014,,
DG,Direct Growth,18.06,01/09/2014,,
DG,Direct Growth,18.15,02/09/2014,,
DG,Direct Growth,18.25,03/09/2014,,
DG,Direct Growth,18.16,04/09/2014,,
DG,Direct Growth,18.2,05/09/2014,,
DG,Direct Growth,18.42,08/09/2014,,
DG,Direct Growth,18.38,09/09/2014,,
DG,Direct Growth,18.34,10/09/2014,,
DG,Direct Growth,18.44,11/09/2014,,
DG,Direct Growth,18.57,12/09/2014,,
DG,Direct Growth,18.55,15/09/2014,,
DG,Direct Growth,18.17,16/09/2014,,
DG,Direct Growth,18.25,17/09/2014,,
DG,Direct Growth,18.58,18/09/2014,,
DG,Direct Growth,18.64,19/09/2014,,
DG,Direct Growth,18.63,22/09/2014,,
DG,Direct Growth,18.31,23/09/2014,,
DG,Direct Growth,18.2,24/09/2014,,
DG,Direct Growth,17.93,25/09/2014,,
DG,Direct Growth,18.08,26/09/2014,,
DG,Direct Growth,18.14,29/09/2014,,
DG,Direct Growth,18.15,30/09/2014,,
DG,Direct Growth,18.06,01/10/2014,,
DG,Direct Growth,17.84,07/10/2014,,
DG,Direct Growth,17.81,08/10/2014,,
DG,Direct Growth,18.15,09/10/2014,,
DG,Direct Growth,17.92,10/10/2014,,
DG,Direct Growth,18.01,13/10/2014,,
DG,Direct Growth,17.98,14/10/2014,,
DG,Direct Growth,17.75,16/10/2014,,
DG,Direct Growth,17.86,17/10/2014,,
DG,Direct Growth,18.07,20/10/2014,,
DG,Direct Growth,18.21,21/10/2014,,
DG,Direct Growth,18.38,22/10/2014,,
DG,Direct Growth,18.34,27/10/2014,,
DG,Direct Growth,18.44,28/10/2014,,
DG,Direct Growth,18.57,29/10/2014,,
DG,Direct Growth,18.67,30/10/2014,,
DG,Direct Growth,19,31/10/2014,,
DG,Direct Growth,19.06,03/11/2014,,
DG,Direct Growth,19.17,05/11/2014,,
DG,Direct Growth,19.24,07/11/2014,,
DG,Direct Growth,19.24,10/11/2014,,
DG,Direct Growth,19.3,11/11/2014,,
DG,Direct Growth,19.33,12/11/2014,,
DG,Direct Growth,19.31,13/11/2014,,
DG,Direct Growth,19.43,14/11/2014,,
DG,Direct Growth,19.59,17/11/2014,,
DG,Direct Growth,19.64,18/11/2014,,
DG,Direct Growth,19.52,19/11/2014,,
DG,Direct Growth,19.6,20/11/2014,,
DG,Direct Growth,19.79,21/11/2014,,
DG,Direct Growth,19.92,24/11/2014,,
DG,Direct Growth,19.73,25/11/2014,,
DG,Direct Growth,19.75,26/11/2014,,
DG,Direct Growth,19.8,27/11/2014,,
DG,Direct Growth,20.13,28/11/2014,,
DG,Direct Growth,20.09,01/12/2014,,
DG,Direct Growth,20.07,02/12/2014,,
DG,Direct Growth,20.16,03/12/2014,,
DG,Direct Growth,20.22,04/12/2014,,
DG,Direct Growth,20.12,05/12/2014,,
DG,Direct Growth,19.82,08/12/2014,,
DG,Direct Growth,19.55,09/12/2014,,
DG,Direct Growth,19.67,10/12/2014,,
DG,Direct Growth,19.55,11/12/2014,,
DG,Direct Growth,19.44,12/12/2014,,
DG,Direct Growth,19.42,15/12/2014,,
DG,Direct Growth,19.06,16/12/2014,,
DG,Direct Growth,19.02,17/12/2014,,
DG,Direct Growth,19.42,18/12/2014,,
DG,Direct Growth,19.47,19/12/2014,,
DG,Direct Growth,19.62,22/12/2014,,
DG,Direct Growth,19.58,23/12/2014,,
DG,Direct Growth,19.47,24/12/2014,,
DG,Direct Growth,19.5,26/12/2014,,
DG,Direct Growth,19.62,29/12/2014,,
DG,Direct Growth,19.65,30/12/2014,,
DG,Direct Growth,19.76,31/12/2014,,
DG,Direct Growth,19.77,01/01/2015,,
DG,Direct Growth,20,02/01/2015,,
DG,Direct Growth,20.01,05/01/2015,,
DG,Direct Growth,19.51,06/01/2015,,
DG,Direct Growth,19.48,07/01/2015,,
DG,Direct Growth,19.77,08/01/2015,,
DG,Direct Growth,19.85,09/01/2015,,
DG,Direct Growth,19.94,12/01/2015,,
DG,Direct Growth,19.89,13/01/2015,,
DG,Direct Growth,19.8,14/01/2015,,
DG,Direct Growth,20.16,15/01/2015,,
DG,Direct Growth,20.17,16/01/2015,,
DG,Direct Growth,20.28,19/01/2015,,
DG,Direct Growth,20.46,20/01/2015,,
DG,Direct Growth,20.55,21/01/2015,,
DG,Direct Growth,20.64,22/01/2015,,
DG,Direct Growth,20.76,23/01/2015,,
DG,Direct Growth,20.96,27/01/2015,,
DG,Direct Growth,20.91,28/01/2015,,
DG,Direct Growth,20.91,29/01/2015,,
DG,Direct Growth,20.55,30/01/2015,,
DG,Direct Growth,20.5,02/02/2015,,
DG,Direct Growth,20.42,03/02/2015,,
DG,Direct Growth,20.34,04/02/2015,,
DG,Direct Growth,20.3,05/02/2015,,
DG,Direct Growth,20.14,06/02/2015,,
DG,Direct Growth,19.84,09/02/2015,,
DG,Direct Growth,19.92,10/02/2015,,
DG,Direct Growth,20.06,11/02/2015,,
DG,Direct Growth,20.26,12/02/2015,,
DG,Direct Growth,20.45,13/02/2015,,
DG,Direct Growth,20.39,16/02/2015,,
DG,Direct Growth,20.54,18/02/2015,,
DG,Direct Growth,20.64,19/02/2015,,
DG,Direct Growth,20.52,20/02/2015,,
DG,Direct Growth,20.4,23/02/2015,,
DG,Direct Growth,20.4,24/02/2015,,
DG,Direct Growth,20.36,25/02/2015,,
DG,Direct Growth,20.11,26/02/2015,,
DG,Direct Growth,20.46,27/02/2015,,
DG,Direct Growth,20.8,02/03/2015,,
DG,Direct Growth,20.93,03/03/2015,,
DG,Direct Growth,20.78,04/03/2015,,
DG,Direct Growth,20.81,05/03/2015,,
DG,Direct Growth,20.41,09/03/2015,,
DG,Direct Growth,20.35,10/03/2015,,
DG,Direct Growth,20.3,11/03/2015,,
DG,Direct Growth,20.47,12/03/2015,,
DG,Direct Growth,20.18,13/03/2015,,
DG,Direct Growth,20.14,16/03/2015,,
DG,Direct Growth,20.3,17/03/2015,,
DG,Direct Growth,20.26,18/03/2015,,
DG,Direct Growth,20.21,19/03/2015,,
DG,Direct Growth,20.06,20/03/2015,,
DG,Direct Growth,19.99,23/03/2015,,
DG,Direct Growth,19.95,24/03/2015,,
DG,Direct Growth,19.92,25/03/2015,,
DG,Direct Growth,19.56,26/03/2015,,
DG,Direct Growth,19.64,27/03/2015,,
DG,Direct Growth,19.97,30/03/2015,,
DG,Direct Growth,19.99,31/03/2015,,
DG,Direct Growth,20.19,01/04/2015,,
DG,Direct Growth,20.33,06/04/2015,,
DG,Direct Growth,20.36,07/04/2015,,
DG,Direct Growth,20.49,08/04/2015,,
DG,Direct Growth,20.57,09/04/2015,,
DG,Direct Growth,20.56,10/04/2015,,
DG,Direct Growth,20.69,13/04/2015,,
DG,Direct Growth,20.54,15/04/2015,,
DG,Direct Growth,20.45,16/04/2015,,
DG,Direct Growth,20.14,17/04/2015,,
DG,Direct Growth,19.78,20/04/2015,,
DG,Direct Growth,19.63,21/04/2015,,
DG,Direct Growth,19.69,22/04/2015,,
DG,Direct Growth,19.62,23/04/2015,,
DG,Direct Growth,19.35,24/04/2015,,
DG,Direct Growth,19.12,27/04/2015,,
DG,Direct Growth,19.35,28/04/2015,,
DG,Direct Growth,19.33,29/04/2015,,
DG,Direct Growth,19.22,30/04/2015,,
DG,Direct Growth,19.48,04/05/2015,,
DG,Direct Growth,19.47,05/05/2015,,
DG,Direct Growth,18.97,06/05/2015,,
DG,Direct Growth,18.8,07/05/2015,,
DG,Direct Growth,19.12,08/05/2015,,
DG,Direct Growth,19.43,11/05/2015,,
DG,Direct Growth,19.07,12/05/2015,,
DG,Direct Growth,19.3,13/05/2015,,
DG,Direct Growth,19.29,14/05/2015,,
DG,Direct Growth,19.39,15/05/2015,,
DG,Direct Growth,19.6,18/05/2015,,
DG,Direct Growth,19.63,19/05/2015,,
DG,Direct Growth,19.75,20/05/2015,,
DG,Direct Growth,19.73,21/05/2015,,
DG,Direct Growth,19.84,22/05/2015,,
DG,Direct Growth,19.71,25/05/2015,,
DG,Direct Growth,19.68,26/05/2015,,
DG,Direct Growth,19.63,27/05/2015,,
DG,Direct Growth,19.58,28/05/2015,,
DG,Direct Growth,19.86,29/05/2015,,
DG,Direct Growth,19.79,01/06/2015,,
DG,Direct Growth,19.43,02/06/2015,,
DG,Direct Growth,19.25,03/06/2015,,
DG,Direct Growth,19.25,04/06/2015,,
DG,Direct Growth,19.27,05/06/2015,,
DG,Direct Growth,19.08,08/06/2015,,
DG,Direct Growth,19.03,09/06/2015,,
DG,Direct Growth,19.27,10/06/2015,,
DG,Direct Growth,18.98,11/06/2015,,
DG,Direct Growth,19,12/06/2015,,
DG,Direct Growth,19.11,15/06/2015,,
DG,Direct Growth,19.15,16/06/2015,,
DG,Direct Growth,19.31,17/06/2015,,
DG,Direct Growth,19.49,18/06/2015,,
DG,Direct Growth,19.53,19/06/2015,,
DG,Direct Growth,19.8,22/06/2015,,
DG,Direct Growth,19.88,23/06/2015,,
DG,Direct Growth,19.83,24/06/2015,,
DG,Direct Growth,19.95,25/06/2015,,
DG,Direct Growth,19.92,26/06/2015,,
DG,Direct Growth,19.74,29/06/2015,,
DG,Direct Growth,19.89,30/06/2015,,
DG,Direct Growth,20.09,01/07/2015,,
DG,Direct Growth,20.11,02/07/2015,,
DG,Direct Growth,20.18,03/07/2015,,
DG,Direct Growth,20.29,06/07/2015,,
DG,Direct Growth,20.27,07/07/2015,,
DG,Direct Growth,19.98,08/07/2015,,
DG,Direct Growth,19.94,09/07/2015,,
DG,Direct Growth,20.02,10/07/2015,,
DG,Direct Growth,20.25,13/07/2015,,
DG,Direct Growth,20.2,14/07/2015,,
DG,Direct Growth,20.34,15/07/2015,,
DG,Direct Growth,20.56,16/07/2015,,
DG,Direct Growth,20.55,17/07/2015,,
DG,Direct Growth,20.58,20/07/2015,,
DG,Direct Growth,20.39,21/07/2015,,
DG,Direct Growth,20.62,22/07/2015,,
DG,Direct Growth,20.58,23/07/2015,,
DG,Direct Growth,20.45,24/07/2015,,
DG,Direct Growth,20.15,27/07/2015,,
DG,Direct Growth,20.15,28/07/2015,,
DG,Direct Growth,20.28,29/07/2015,,
DG,Direct Growth,20.32,30/07/2015,,
DG,Direct Growth,20.52,31/07/2015,,
DG,Direct Growth,20.56,03/08/2015,,
DG,Direct Growth,20.56,04/08/2015,,
DG,Direct Growth,20.7,05/08/2015,,
DG,Direct Growth,20.81,06/08/2015,,
DG,Direct Growth,20.74,07/08/2015,,
DG,Direct Growth,20.7,10/08/2015,,
DG,Direct Growth,20.57,11/08/2015,,
DG,Direct Growth,20.23,12/08/2015,,
DG,Direct Growth,20.23,13/08/2015,,
DG,Direct Growth,20.71,14/08/2015,,
DG,Direct Growth,20.63,17/08/2015,,
DG,Direct Growth,20.65,18/08/2015,,
DG,Direct Growth,20.71,19/08/2015,,
DG,Direct Growth,20.38,20/08/2015,,
DG,Direct Growth,20.22,21/08/2015,,
DG,Direct Growth,18.88,24/08/2015,,
DG,Direct Growth,19.06,25/08/2015,,
DG,Direct Growth,18.86,26/08/2015,,
DG,Direct Growth,19.28,27/08/2015,,
DG,Direct Growth,19.42,28/08/2015,,
DG,Direct Growth,19.29,31/08/2015,,
DG,Direct Growth,18.87,01/09/2015,,
DG,Direct Growth,18.73,02/09/2015,,
DG,Direct Growth,19,03/09/2015,,
DG,Direct Growth,18.59,04/09/2015,,
DG,Direct Growth,18.38,07/09/2015,,
DG,Direct Growth,18.65,08/09/2015,,
DG,Direct Growth,18.98,09/09/2015,,
DG,Direct Growth,18.96,10/09/2015,,
DG,Direct Growth,18.98,11/09/2015,,
DG,Direct Growth,19.14,14/09/2015,,
DG,Direct Growth,19.03,15/09/2015,,
DG,Direct Growth,19.13,16/09/2015,,
DG,Direct Growth,19.33,18/09/2015,,
DG,Direct Growth,19.4,21/09/2015,,
DG,Direct Growth,19.06,22/09/2015,,
DG,Direct Growth,19.13,23/09/2015,,
DG,Direct Growth,19.22,24/09/2015,,
DG,Direct Growth,18.98,28/09/2015,,
DG,Direct Growth,19.11,29/09/2015,,
DG,Direct Growth,19.35,30/09/2015,,
DG,Direct Growth,19.39,01/10/2015,,
DG,Direct Growth,19.76,05/10/2015,,
DG,Direct Growth,19.79,06/10/2015,,
DG,Direct Growth,19.79,07/10/2015,,
DG,Direct Growth,19.68,08/10/2015,,
DG,Direct Growth,19.8,09/10/2015,,
DG,Direct Growth,19.7,12/10/2015,,
DG,Direct Growth,19.62,13/10/2015,,
DG,Direct Growth,19.54,14/10/2015,,
DG,Direct Growth,19.73,15/10/2015,,
DG,Direct Growth,19.85,16/10/2015,,
DG,Direct Growth,19.98,19/10/2015,,
DG,Direct Growth,20.02,20/10/2015,,
DG,Direct Growth,20.02,21/10/2015,,
DG,Direct Growth,20.03,23/10/2015,,
DG,Direct Growth,19.94,26/10/2015,,
DG,Direct Growth,19.96,27/10/2015,,
DG,Direct Growth,19.89,28/10/2015,,
DG,Direct Growth,19.76,29/10/2015,,
DG,Direct Growth,19.64,30/10/2015,,
DG,Direct Growth,19.57,02/11/2015,,
DG,Direct Growth,19.62,03/11/2015,,
DG,Direct Growth,19.59,04/11/2015,,
DG,Direct Growth,19.35,05/11/2015,,
DG,Direct Growth,19.37,06/11/2015,,
DG,Direct Growth,19.36,09/11/2015,,
DG,Direct Growth,19.13,10/11/2015,,
DG,Direct Growth,19.15,13/11/2015,,
DG,Direct Growth,19.22,16/11/2015,,
DG,Direct Growth,19.26,17/11/2015,,
DG,Direct Growth,19.08,18/11/2015,,
DG,Direct Growth,19.36,19/11/2015,,
DG,Direct Growth,19.44,20/11/2015,,
DG,Direct Growth,19.42,23/11/2015,,
DG,Direct Growth,19.34,24/11/2015,,
DG,Direct Growth,19.48,26/11/2015,,
DG,Direct Growth,19.59,27/11/2015,,
DG,Direct Growth,19.57,30/11/2015,,
DG,Direct Growth,19.56,01/12/2015,,
DG,Direct Growth,19.5,02/12/2015,,
DG,Direct Growth,19.35,03/12/2015,,
DG,Direct Growth,19.18,04/12/2015,,
DG,Direct Growth,19.14,07/12/2015,,
DG,Direct Growth,19.02,08/12/2015,,
DG,Direct Growth,18.77,09/12/2015,,
DG,Direct Growth,18.95,10/12/2015,,
DG,Direct Growth,18.79,11/12/2015,,
DG,Direct Growth,18.83,14/12/2015,,
DG,Direct Growth,19,15/12/2015,,
DG,Direct Growth,19.1,16/12/2015,,
DG,Direct Growth,19.33,17/12/2015,,
DG,Direct Growth,19.18,18/12/2015,,
DG,Direct Growth,19.31,21/12/2015,,
DG,Direct Growth,19.24,22/12/2015,,
DG,Direct Growth,19.44,23/12/2015,,
DG,Direct Growth,19.42,24/12/2015,,
DG,Direct Growth,19.52,28/12/2015,,
DG,Direct Growth,19.55,29/12/2015,,
DG,Direct Growth,19.53,30/12/2015,,
DG,Direct Growth,19.71,31/12/2015,,
DG,Direct Growth,19.79,01/01/2016,,
DG,Direct Growth,19.4,04/01/2016,,
DG,Direct Growth,19.44,05/01/2016,,
DG,Direct Growth,19.39,06/01/2016,,
DG,Direct Growth,18.96,07/01/2016,,
DG,Direct Growth,19.1,08/01/2016,,
DG,Direct Growth,19.03,11/01/2016,,
DG,Direct Growth,18.86,12/01/2016,,
DG,Direct Growth,18.99,13/01/2016,,
DG,Direct Growth,18.83,14/01/2016,,
DG,Direct Growth,18.58,15/01/2016,,
DG,Direct Growth,18.2,18/01/2016,,
DG,Direct Growth,18.46,19/01/2016,,
DG,Direct Growth,18.14,20/01/2016,,
DG,Direct Growth,18.08,21/01/2016,,
DG,Direct Growth,18.39,22/01/2016,,
DG,Direct Growth,18.4,25/01/2016,,
DG,Direct Growth,18.42,27/01/2016,,
DG,Direct Growth,18.42,28/01/2016,,
DG,Direct Growth,18.73,29/01/2016,,
DG,Direct Growth,18.73,01/02/2016,,
DG,Direct Growth,18.49,02/02/2016,,
DG,Direct Growth,18.28,03/02/2016,,
DG,Direct Growth,18.26,04/02/2016,,
DG,Direct Growth,18.49,05/02/2016,,
DG,Direct Growth,18.31,08/02/2016,,
DG,Direct Growth,18.05,09/02/2016,,
DG,Direct Growth,17.86,10/02/2016,,
DG,Direct Growth,17.27,11/02/2016,,
DG,Direct Growth,17.35,12/02/2016,,
DG,Direct Growth,17.76,15/02/2016,,
DG,Direct Growth,17.42,16/02/2016,,
DG,Direct Growth,17.58,17/02/2016,,
DG,Direct Growth,17.72,18/02/2016,,
DG,Direct Growth,17.77,19/02/2016,,
DG,Direct Growth,17.87,22/02/2016,,
DG,Direct Growth,17.64,23/02/2016,,
DG,Direct Growth,17.46,24/02/2016,,
DG,Direct Growth,17.3,25/02/2016,,
DG,Direct Growth,17.38,26/02/2016,,
DG,Direct Growth,17.32,29/02/2016,,
DG,Direct Growth,17.8,01/03/2016,,
DG,Direct Growth,18.1,02/03/2016,,
DG,Direct Growth,18.33,03/03/2016,,
DG,Direct Growth,18.34,04/03/2016,,
DG,Direct Growth,18.26,08/03/2016,,
DG,Direct Growth,18.38,09/03/2016,,
DG,Direct Growth,18.28,10/03/2016,,
DG,Direct Growth,18.3,11/03/2016,,
DG,Direct Growth,18.37,14/03/2016,,
DG,Direct Growth,18.21,15/03/2016,,
DG,Direct Growth,18.3,16/03/2016,,
DG,Direct Growth,18.37,17/03/2016,,
DG,Direct Growth,18.57,18/03/2016,,
DG,Direct Growth,18.82,21/03/2016,,
DG,Direct Growth,18.85,22/03/2016,,
DG,Direct Growth,18.87,23/03/2016,,
DG,Direct Growth,18.57,28/03/2016,,
DG,Direct Growth,18.54,29/03/2016,,
DG,Direct Growth,18.81,30/03/2016,,
DG,Direct Growth,18.89,31/03/2016,,
DG,Direct Growth,18.83,01/04/2016,,
DG,Direct Growth,19.04,04/04/2016,,
DG,Direct Growth,18.62,05/04/2016,,
DG,Direct Growth,18.68,06/04/2016,,
DG,Direct Growth,18.51,07/04/2016,,
DG,Direct Growth,18.59,08/04/2016,,
DG,Direct Growth,18.82,11/04/2016,,
DG,Direct Growth,18.97,12/04/2016,,
DG,Direct Growth,19.27,13/04/2016,,
DG,Direct Growth,19.45,18/04/2016,,
DG,Direct Growth,19.54,20/04/2016,,
DG,Direct Growth,19.56,21/04/2016,,
DG,Direct Growth,19.57,22/04/2016,,
DG,Direct Growth,19.44,25/04/2016,,
DG,Direct Growth,19.71,26/04/2016,,
DG,Direct Growth,19.72,27/04/2016,,
DG,Direct Growth,19.42,28/04/2016,,
DG,Direct Growth,19.49,29/04/2016,,
DG,Direct Growth,19.43,02/05/2016,,
DG,Direct Growth,19.36,03/05/2016,,
DG,Direct Growth,19.27,04/05/2016,,
DG,Direct Growth,19.33,05/05/2016,,
DG,Direct Growth,19.34,06/05/2016,,
DG,Direct Growth,19.63,09/05/2016,,
DG,Direct Growth,19.67,10/05/2016,,
DG,Direct Growth,19.67,11/05/2016,,
DG,Direct Growth,19.74,12/05/2016,,
DG,Direct Growth,19.61,13/05/2016,,
DG,Direct Growth,19.66,16/05/2016,,
DG,Direct Growth,19.69,17/05/2016,,
DG,Direct Growth,19.61,18/05/2016,,
DG,Direct Growth,19.36,19/05/2016,,
DG,Direct Growth,19.21,20/05/2016,,
DG,Direct Growth,19.1,23/05/2016,,
DG,Direct Growth,19.12,24/05/2016,,
DG,Direct Growth,19.51,25/05/2016,,
DG,Direct Growth,19.84,26/05/2016,,
DG,Direct Growth,20,27/05/2016,,
DG,Direct Growth,20.06,30/05/2016,,
DG,Direct Growth,20.12,31/05/2016,,
DG,Direct Growth,20.09,01/06/2016,,
DG,Direct Growth,20.19,02/06/2016,,
DG,Direct Growth,20.17,03/06/2016,,
